ID;Gender;Age_months;Age_group;Midtesting_age_months;Midtesting_age_group;Mediansplit_midtesting_entiresample;AdditionalSupportNeeds;TestingLocation;Trial;StoppedEarly;TotalNr_Rounds;RoundNr;Position;BoxID;Correct;emptied_all_boxes;NrBoxesEmptied;Efficiency;NoSearches_before_FirstError;NoSearches_before_FirstError_numeric;Video;NrBoxesEmptiedDisregardingFirstSearch;NrRoundsDisregardingFirstSearch;EfficiencyDisregardingFirstSearch
9;f;40;3;41;3;young;no;Fife;1;no;11;6;5;green;yes;no;7;0.636;3;3;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;1;no;11;7;5;purple;yes;no;7;0.636;3;3;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;1;no;11;8;4;blue;yes;no;7;0.636;3;3;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;1;no;11;9;3;yellow;no;no;7;0.636;3;3;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;1;no;11;10;3;lightblue;no;no;7;0.636;3;3;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;1;no;11;11;6;blue;no;no;7;0.636;3;3;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;2;no;11;1;1;yellow;yes;no;7;0.636;6;6;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;2;no;11;2;2;purple;yes;no;7;0.636;6;6;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;2;no;11;3;4;green;yes;no;7;0.636;6;6;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;2;no;11;4;4;red;yes;no;7;0.636;6;6;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;2;no;11;5;3;white;yes;no;7;0.636;6;6;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;2;no;11;6;5;orange;yes;no;7;0.636;6;6;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;2;no;11;7;7;green;no;no;7;0.636;6;6;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;2;no;11;8;3;blue;yes;no;7;0.636;6;6;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;2;no;11;9;5;red;no;no;7;0.636;6;6;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;2;no;11;10;3;orange;no;no;7;0.636;6;6;ID9_WM_ScrambledBox_f_3y;6;10;0.6
9;f;40;3;41;3;young;no;Fife;2;no;11;11;7;white;no;no;7;0.636;6;6;ID9_WM_ScrambledBox_f_3y;6;10;0.6
10;m;43;3;44;3;young;no;Fife;1;no;9;1;8;orange;yes;yes;8;0.889;7;7;ID10_WM_ScrambledBox_m_3y;7;8;0.875
10;m;43;3;44;3;young;no;Fife;1;no;9;2;3;blue;yes;yes;8;0.889;7;7;ID10_WM_ScrambledBox_m_3y;7;8;0.875
10;m;43;3;44;3;young;no;Fife;1;no;9;3;8;purple;yes;yes;8;0.889;7;7;ID10_WM_ScrambledBox_m_3y;7;8;0.875
10;m;43;3;44;3;young;no;Fife;1;no;9;4;2;white;yes;yes;8;0.889;7;7;ID10_WM_ScrambledBox_m_3y;7;8;0.875
10;m;43;3;44;3;young;no;Fife;1;no;9;5;4;red;yes;yes;8;0.889;7;7;ID10_WM_ScrambledBox_m_3y;7;8;0.875
10;m;43;3;44;3;young;no;Fife;1;no;9;6;5;green;yes;yes;8;0.889;7;7;ID10_WM_ScrambledBox_m_3y;7;8;0.875
10;m;43;3;44;3;young;no;Fife;1;no;9;7;1;yellow;yes;yes;8;0.889;7;7;ID10_WM_ScrambledBox_m_3y;7;8;0.875
10;m;43;3;44;3;young;no;Fife;1;no;9;8;1;purple;no;yes;8;0.889;7;7;ID10_WM_ScrambledBox_m_3y;7;8;0.875
10;m;43;3;44;3;young;no;Fife;1;no;9;9;1;lightblue;yes;yes;8;0.889;7;7;ID10_WM_ScrambledBox_m_3y;7;8;0.875
10;m;43;3;44;3;young;no;Fife;2;no;11;1;4;white;yes;no;7;0.636;4;4;ID10_WM_ScrambledBox_m_3y;6;10;0.6
10;m;43;3;44;3;young;no;Fife;2;no;11;2;6;blue;yes;no;7;0.636;4;4;ID10_WM_ScrambledBox_m_3y;6;10;0.6
10;m;43;3;44;3;young;no;Fife;2;no;11;3;4;green;yes;no;7;0.636;4;4;ID10_WM_ScrambledBox_m_3y;6;10;0.6
10;m;43;3;44;3;young;no;Fife;2;no;11;4;5;yellow;yes;no;7;0.636;4;4;ID10_WM_ScrambledBox_m_3y;6;10;0.6
10;m;43;3;44;3;young;no;Fife;2;no;11;5;6;blue;no;no;7;0.636;4;4;ID10_WM_ScrambledBox_m_3y;6;10;0.6
10;m;43;3;44;3;young;no;Fife;2;no;11;6;7;purple;yes;no;7;0.636;4;4;ID10_WM_ScrambledBox_m_3y;6;10;0.6
10;m;43;3;44;3;young;no;Fife;2;no;11;7;6;lightblue;yes;no;7;0.636;4;4;ID10_WM_ScrambledBox_m_3y;6;10;0.6
10;m;43;3;44;3;young;no;Fife;2;no;11;8;6;white;no;no;7;0.636;4;4;ID10_WM_ScrambledBox_m_3y;6;10;0.6
10;m;43;3;44;3;young;no;Fife;2;no;11;9;2;orange;yes;no;7;0.636;4;4;ID10_WM_ScrambledBox_m_3y;6;10;0.6
10;m;43;3;44;3;young;no;Fife;2;no;11;10;8;purple;no;no;7;0.636;4;4;ID10_WM_ScrambledBox_m_3y;6;10;0.6
10;m;43;3;44;3;young;no;Fife;2;no;11;11;6;purple;no;no;7;0.636;4;4;ID10_WM_ScrambledBox_m_3y;6;10;0.6
11;f;62;5;63;5;old;no;Fife;1;no;10;1;2;lightblue;yes;yes;8;0.8;6;6;ID11_WM_ScrambledBox_f_5y;7;9;0.777777778
11;f;62;5;63;5;old;no;Fife;1;no;10;2;4;white;yes;yes;8;0.8;6;6;ID11_WM_ScrambledBox_f_5y;7;9;0.777777778
11;f;62;5;63;5;old;no;Fife;1;no;10;3;1;yellow;yes;yes;8;0.8;6;6;ID11_WM_ScrambledBox_f_5y;7;9;0.777777778
11;f;62;5;63;5;old;no;Fife;1;no;10;4;4;purple;yes;yes;8;0.8;6;6;ID11_WM_ScrambledBox_f_5y;7;9;0.777777778
11;f;62;5;63;5;old;no;Fife;1;no;10;5;4;red;yes;yes;8;0.8;6;6;ID11_WM_ScrambledBox_f_5y;7;9;0.777777778
11;f;62;5;63;5;old;no;Fife;1;no;10;6;3;orange;yes;yes;8;0.8;6;6;ID11_WM_ScrambledBox_f_5y;7;9;0.777777778
11;f;62;5;63;5;old;no;Fife;1;no;10;7;4;white;no;yes;8;0.8;6;6;ID11_WM_ScrambledBox_f_5y;7;9;0.777777778
11;f;62;5;63;5;old;no;Fife;1;no;10;8;4;blue;yes;yes;8;0.8;6;6;ID11_WM_ScrambledBox_f_5y;7;9;0.777777778
11;f;62;5;63;5;old;no;Fife;1;no;10;9;7;blue;no;yes;8;0.8;6;6;ID11_WM_ScrambledBox_f_5y;7;9;0.777777778
11;f;62;5;63;5;old;no;Fife;1;no;10;10;4;green;yes;yes;8;0.8;6;6;ID11_WM_ScrambledBox_f_5y;7;9;0.777777778
11;f;62;5;63;5;old;no;Fife;2;no;8;1;5;blue;yes;yes;8;1;no error;;ID11_WM_ScrambledBox_f_5y;7;7;1
11;f;62;5;63;5;old;no;Fife;2;no;8;2;5;yellow;yes;yes;8;1;no error;;ID11_WM_ScrambledBox_f_5y;7;7;1
11;f;62;5;63;5;old;no;Fife;2;no;8;3;3;lightblue;yes;yes;8;1;no error;;ID11_WM_ScrambledBox_f_5y;7;7;1
11;f;62;5;63;5;old;no;Fife;2;no;8;4;4;red;yes;yes;8;1;no error;;ID11_WM_ScrambledBox_f_5y;7;7;1
11;f;62;5;63;5;old;no;Fife;2;no;8;5;7;orange;yes;yes;8;1;no error;;ID11_WM_ScrambledBox_f_5y;7;7;1
11;f;62;5;63;5;old;no;Fife;2;no;8;6;3;green;yes;yes;8;1;no error;;ID11_WM_ScrambledBox_f_5y;7;7;1
11;f;62;5;63;5;old;no;Fife;2;no;8;7;2;white;yes;yes;8;1;no error;;ID11_WM_ScrambledBox_f_5y;7;7;1
11;f;62;5;63;5;old;no;Fife;2;no;8;8;7;purple;yes;yes;8;1;no error;;ID11_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;1;no;8;1;5;red;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;1;no;8;2;4;white;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;1;no;8;3;8;purple;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;1;no;8;4;1;orange;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;1;no;8;5;3;yellow;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;1;no;8;6;7;blue;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;1;no;8;7;2;green;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;1;no;8;8;3;lightblue;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;2;no;8;1;8;lightblue;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;2;no;8;2;2;purple;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;2;no;8;3;4;green;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;2;no;8;4;7;blue;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;2;no;8;5;5;red;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;2;no;8;6;2;yellow;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;2;no;8;7;2;white;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
12;f;62;5;63;5;old;no;Fife;2;no;8;8;8;orange;yes;yes;8;1;no error;;ID12_WM_ScrambledBox_f_5y;7;7;1
13;f;41;3;42;3;young;no;Fife;1;yes, after trial 7 (she got all stickers until then), only shrugged and did not point to any more boxes;7;1;4;yellow;yes;no;7;;;;ID13_WM_ScrambledBox_f_3y;6;6;1
13;f;41;3;42;3;young;no;Fife;1;yes, after trial 7 (she got all stickers until then), only shrugged and did not point to any more boxes;7;2;4;white;yes;no;7;;;;ID13_WM_ScrambledBox_f_3y;6;6;1
13;f;41;3;42;3;young;no;Fife;1;yes, after trial 7 (she got all stickers until then), only shrugged and did not point to any more boxes;7;3;3;lightblue;yes;no;7;;;;ID13_WM_ScrambledBox_f_3y;6;6;1
13;f;41;3;42;3;young;no;Fife;1;yes, after trial 7 (she got all stickers until then), only shrugged and did not point to any more boxes;7;4;4;purple;yes;no;7;;;;ID13_WM_ScrambledBox_f_3y;6;6;1
13;f;41;3;42;3;young;no;Fife;1;yes, after trial 7 (she got all stickers until then), only shrugged and did not point to any more boxes;7;5;7;green;yes;no;7;;;;ID13_WM_ScrambledBox_f_3y;6;6;1
13;f;41;3;42;3;young;no;Fife;1;yes, after trial 7 (she got all stickers until then), only shrugged and did not point to any more boxes;7;6;7;blue;yes;no;7;;;;ID13_WM_ScrambledBox_f_3y;6;6;1
13;f;41;3;42;3;young;no;Fife;1;yes, after trial 7 (she got all stickers until then), only shrugged and did not point to any more boxes;7;7;8;orange;yes;no;7;;;;ID13_WM_ScrambledBox_f_3y;6;6;1
13;f;41;3;42;3;young;no;Fife;2;no;9;1;3;purple;yes;yes;8;0.889;7;7;ID13_WM_ScrambledBox_f_3y;7;8;0.875
13;f;41;3;42;3;young;no;Fife;2;no;9;2;1;lightblue;yes;yes;8;0.889;7;7;ID13_WM_ScrambledBox_f_3y;7;8;0.875
13;f;41;3;42;3;young;no;Fife;2;no;9;3;7;orange;yes;yes;8;0.889;7;7;ID13_WM_ScrambledBox_f_3y;7;8;0.875
13;f;41;3;42;3;young;no;Fife;2;no;9;4;5;yellow;yes;yes;8;0.889;7;7;ID13_WM_ScrambledBox_f_3y;7;8;0.875
13;f;41;3;42;3;young;no;Fife;2;no;9;5;4;green;yes;yes;8;0.889;7;7;ID13_WM_ScrambledBox_f_3y;7;8;0.875
13;f;41;3;42;3;young;no;Fife;2;no;9;6;6;blue;yes;yes;8;0.889;7;7;ID13_WM_ScrambledBox_f_3y;7;8;0.875
13;f;41;3;42;3;young;no;Fife;2;no;9;7;2;white;yes;yes;8;0.889;7;7;ID13_WM_ScrambledBox_f_3y;7;8;0.875
13;f;41;3;42;3;young;no;Fife;2;no;9;8;2;lightblue;no;yes;8;0.889;7;7;ID13_WM_ScrambledBox_f_3y;7;8;0.875
13;f;41;3;42;3;young;no;Fife;2;no;9;9;5;red;yes;yes;8;0.889;7;7;ID13_WM_ScrambledBox_f_3y;7;8;0.875
14;m;43;3;44;3;young;no information;Fife;1;no;8;1;1;white;yes;yes;8;1;no error;;ID14_WM_ScrambledBox_m_3y;7;7;1
14;m;43;3;44;3;young;no information;Fife;1;no;8;2;1;lightblue;yes;yes;8;1;no error;;ID14_WM_ScrambledBox_m_3y;7;7;1
14;m;43;3;44;3;young;no information;Fife;1;no;8;3;1;yellow;yes;yes;8;1;no error;;ID14_WM_ScrambledBox_m_3y;7;7;1
14;m;43;3;44;3;young;no information;Fife;1;no;8;4;1;orange;yes;yes;8;1;no error;;ID14_WM_ScrambledBox_m_3y;7;7;1
14;m;43;3;44;3;young;no information;Fife;1;no;8;5;2;purple;yes;yes;8;1;no error;;ID14_WM_ScrambledBox_m_3y;7;7;1
14;m;43;3;44;3;young;no information;Fife;1;no;8;6;5;green;yes;yes;8;1;no error;;ID14_WM_ScrambledBox_m_3y;7;7;1
14;m;43;3;44;3;young;no information;Fife;1;no;8;7;3;red;yes;yes;8;1;no error;;ID14_WM_ScrambledBox_m_3y;7;7;1
14;m;43;3;44;3;young;no information;Fife;1;no;8;8;4;blue;yes;yes;8;1;no error;;ID14_WM_ScrambledBox_m_3y;7;7;1
14;m;43;3;44;3;young;no information;Fife;2;no;11;1;8;lightblue;yes;yes;8;0.727;2;2;ID14_WM_ScrambledBox_m_3y;7;10;0.7
14;m;43;3;44;3;young;no information;Fife;2;no;11;2;7;white;yes;yes;8;0.727;2;2;ID14_WM_ScrambledBox_m_3y;7;10;0.7
14;m;43;3;44;3;young;no information;Fife;2;no;11;3;6;white;no;yes;8;0.727;2;2;ID14_WM_ScrambledBox_m_3y;7;10;0.7
14;m;43;3;44;3;young;no information;Fife;2;no;11;4;7;blue;yes;yes;8;0.727;2;2;ID14_WM_ScrambledBox_m_3y;7;10;0.7
14;m;43;3;44;3;young;no information;Fife;2;no;11;5;5;red;yes;yes;8;0.727;2;2;ID14_WM_ScrambledBox_m_3y;7;10;0.7
14;m;43;3;44;3;young;no information;Fife;2;no;11;6;3;green;yes;yes;8;0.727;2;2;ID14_WM_ScrambledBox_m_3y;7;10;0.7
14;m;43;3;44;3;young;no information;Fife;2;no;11;7;2;white;no;yes;8;0.727;2;2;ID14_WM_ScrambledBox_m_3y;7;10;0.7
14;m;43;3;44;3;young;no information;Fife;2;no;11;8;4;red;no;yes;8;0.727;2;2;ID14_WM_ScrambledBox_m_3y;7;10;0.7
14;m;43;3;44;3;young;no information;Fife;2;no;11;9;4;blue;no;yes;8;0.727;2;2;ID14_WM_ScrambledBox_m_3y;7;10;0.7
14;m;43;3;44;3;young;no information;Fife;2;no;11;10;4;lightblue;no;yes;8;0.727;2;2;ID14_WM_ScrambledBox_m_3y;7;10;0.7
14;m;43;3;44;3;young;no information;Fife;2;no;11;11;2;orange;yes;yes;8;0.727;2;2;ID14_WM_ScrambledBox_m_3y;7;10;0.7
19;f;37;3;39;3;young;no;Fife;1;no;8;1;5;red;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;1;no;8;2;6;purple;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;1;no;8;3;6;blue;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;1;no;8;4;2;white;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;1;no;8;5;8;orange;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;1;no;8;6;4;yellow;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;1;no;8;7;6;lightblue;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;1;no;8;8;8;green;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;2;no;8;1;2;orange;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;2;no;8;2;4;red;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;2;no;8;3;3;lightblue;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;2;no;8;4;2;purple;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;2;no;8;5;3;white;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;2;no;8;6;2;yellow;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;2;no;8;7;7;green;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
19;f;37;3;39;3;young;no;Fife;2;no;8;8;3;blue;yes;yes;8;1;no error;;ID19_WM_ScrambledBox_f_3y;7;7;1
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;1;no;10;1;4;yellow;yes;yes;8;0.8;6;6;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;1;no;10;2;1;lightblue;yes;yes;8;0.8;6;6;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;1;no;10;3;8;purple;yes;yes;8;0.8;6;6;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;1;no;10;4;7;red;yes;yes;8;0.8;6;6;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;1;no;10;5;2;white;yes;yes;8;0.8;6;6;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;1;no;10;6;7;blue;yes;yes;8;0.8;6;6;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;1;no;10;7;1;yellow;no;yes;8;0.8;6;6;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;1;no;10;8;5;red;no;yes;8;0.8;6;6;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;1;no;10;9;8;orange;yes;yes;8;0.8;6;6;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;1;no;10;10;4;green;yes;yes;8;0.8;6;6;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;2;no;10;1;1;yellow;yes;yes;8;0.8;4;4;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;2;no;10;2;8;green;yes;yes;8;0.8;4;4;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;2;no;10;3;6;white;yes;yes;8;0.8;4;4;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;2;no;10;4;1;lightblue;yes;yes;8;0.8;4;4;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;2;no;10;5;3;white;no;yes;8;0.8;4;4;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;2;no;10;6;4;lightblue;no;yes;8;0.8;4;4;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;2;no;10;7;3;blue;yes;yes;8;0.8;4;4;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;2;no;10;8;4;red;yes;yes;8;0.8;4;4;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;2;no;10;9;7;purple;yes;yes;8;0.8;4;4;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
20;f;53;4;56;4;old;suffers from prolonged febrile convulsions;Fife;2;no;10;10;3;orange;yes;yes;8;0.8;4;4;ID20_WM_ScrambledBox_f_4y;7;9;0.777777778
21;f;41;3;43;3;young;no information;Fife;1;no;8;1;6;blue;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;1;no;8;2;6;purple;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;1;no;8;3;7;white;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;1;no;8;4;3;lightblue;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;1;no;8;5;4;red;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;1;no;8;6;5;green;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;1;no;8;7;1;yellow;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;1;no;8;8;2;orange;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;2;no;8;1;6;green;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;2;no;8;2;7;white;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;2;no;8;3;3;lightblue;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;2;no;8;4;5;yellow;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;2;no;8;5;7;orange;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;2;no;8;6;6;blue;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;2;no;8;7;5;purple;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
21;f;41;3;43;3;young;no information;Fife;2;no;8;8;4;red;yes;yes;8;1;no error;;ID21_WM_ScrambledBox_f_3y;7;7;1
22;f;54;4;57;4;old;no;Fife;1;no;11;1;5;red;yes;yes;8;0.727;5;5;ID22_WM_ScrambledBox_f_4y;7;10;0.7
22;f;54;4;57;4;old;no;Fife;1;no;11;2;3;blue;yes;yes;8;0.727;5;5;ID22_WM_ScrambledBox_f_4y;7;10;0.7
22;f;54;4;57;4;old;no;Fife;1;no;11;3;7;white;yes;yes;8;0.727;5;5;ID22_WM_ScrambledBox_f_4y;7;10;0.7
22;f;54;4;57;4;old;no;Fife;1;no;11;4;6;yellow;yes;yes;8;0.727;5;5;ID22_WM_ScrambledBox_f_4y;7;10;0.7
22;f;54;4;57;4;old;no;Fife;1;no;11;5;8;orange;yes;yes;8;0.727;5;5;ID22_WM_ScrambledBox_f_4y;7;10;0.7
22;f;54;4;57;4;old;no;Fife;1;no;11;6;6;red;no;yes;8;0.727;5;5;ID22_WM_ScrambledBox_f_4y;7;10;0.7
22;f;54;4;57;4;old;no;Fife;1;no;11;7;5;purple;yes;yes;8;0.727;5;5;ID22_WM_ScrambledBox_f_4y;7;10;0.7
22;f;54;4;57;4;old;no;Fife;1;no;11;8;4;blue;no;yes;8;0.727;5;5;ID22_WM_ScrambledBox_f_4y;7;10;0.7
22;f;54;4;57;4;old;no;Fife;1;no;11;9;5;white;no;yes;8;0.727;5;5;ID22_WM_ScrambledBox_f_4y;7;10;0.7
22;f;54;4;57;4;old;no;Fife;1;no;11;10;3;lightblue;yes;yes;8;0.727;5;5;ID22_WM_ScrambledBox_f_4y;7;10;0.7
22;f;54;4;57;4;old;no;Fife;1;no;11;11;4;green;yes;yes;8;0.727;5;5;ID22_WM_ScrambledBox_f_4y;7;10;0.7
22;f;54;4;57;4;old;no;Fife;2;no;8;1;1;yellow;yes;yes;8;1;no error;;ID22_WM_ScrambledBox_f_4y;7;7;1
22;f;54;4;57;4;old;no;Fife;2;no;8;2;4;red;yes;yes;8;1;no error;;ID22_WM_ScrambledBox_f_4y;7;7;1
22;f;54;4;57;4;old;no;Fife;2;no;8;3;4;green;yes;yes;8;1;no error;;ID22_WM_ScrambledBox_f_4y;7;7;1
22;f;54;4;57;4;old;no;Fife;2;no;8;4;1;lightblue;yes;yes;8;1;no error;;ID22_WM_ScrambledBox_f_4y;7;7;1
22;f;54;4;57;4;old;no;Fife;2;no;8;5;3;white;yes;yes;8;1;no error;;ID22_WM_ScrambledBox_f_4y;7;7;1
22;f;54;4;57;4;old;no;Fife;2;no;8;6;5;orange;yes;yes;8;1;no error;;ID22_WM_ScrambledBox_f_4y;7;7;1
22;f;54;4;57;4;old;no;Fife;2;no;8;7;5;purple;yes;yes;8;1;no error;;ID22_WM_ScrambledBox_f_4y;7;7;1
