ID;Gender;Age_months;Age_group;AdditionalSupportNeeds;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;Dropout;ReasonDropout;StoppedGame;TestingLocation;Criterion_Reached;Trial_no;Trial_Success;Trial_Got_sticker;CumulativeNrofCorrectSearches;CumulativeProportionCorrect;Loc_sticker_changed;Box_change;TotalNr_Trials;NrCorrectTrials;NrErrors;ProportionCorrect;NrTrials_UntilCriterionReached;NrCorrectTrials_UntilCriterionReached;NrErrors_UntilCriterionReached;Video;Comments;BoxChange_NrCorrectTrials;BoxChange_NrTotalTrials;Proportion_CorrectTrials_WhenBoxChanged;NoBoxChange_NrCorrectTrials;NoBoxChange_NrTotalTrials;Proportion_SuccessfulTrials_WhenBoxDidNotChange;LocationChange_TotalNrTrials;LocationChange_NrCorrectTrials;ProportionCorrect_LocationChange;NoLocationChange_TotalNrTrials;NoLocationChange_NrCorrectTrials;ProportionCorrect_NoLocationChange
55;m;43;3;no;44;3;young;no;;no;Edinburgh;yes;7;yes;1;5;0.714285714;no;yes;11;9;2;0.818181818;11;9;2;ID55_Shifting_Tray_m_3y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
55;m;43;3;no;44;3;young;no;;no;Edinburgh;yes;8;yes;1;6;0.75;no;yes;11;9;2;0.818181818;11;9;2;ID55_Shifting_Tray_m_3y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
55;m;43;3;no;44;3;young;no;;no;Edinburgh;yes;9;yes;1;7;0.777777778;no;yes;11;9;2;0.818181818;11;9;2;ID55_Shifting_Tray_m_3y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
55;m;43;3;no;44;3;young;no;;no;Edinburgh;yes;10;yes;1;8;0.8;yes;no;11;9;2;0.818181818;11;9;2;ID55_Shifting_Tray_m_3y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
55;m;43;3;no;44;3;young;no;;no;Edinburgh;yes;11;yes;1;9;0.818181818;yes;yes;11;9;2;0.818181818;11;9;2;ID55_Shifting_Tray_m_3y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;1;no;0;0;0;;;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;2;yes;1;1;0.5;no;yes;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;3;no;0;1;0.333333333;no;no;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;4;no;0;1;0.25;yes;no;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;5;yes;1;2;0.4;yes;yes;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;6;yes;1;3;0.5;yes;no;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;7;no;0;3;0.428571429;no;yes;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;8;yes;1;4;0.5;no;yes;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;9;no;0;4;0.444444444;yes;yes;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;10;yes;1;5;0.5;no;no;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;11;yes;1;6;0.545454545;yes;yes;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;12;yes;1;7;0.583333333;yes;no;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;13;yes;1;8;0.615384615;no;no;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;14;yes;1;9;0.642857143;no;yes;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;15;no;0;9;0.6;yes;no;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;16;yes;1;10;0.625;no;no;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;17;yes;1;11;0.647058824;no;yes;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;18;yes;1;12;0.666666667;yes;yes;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;19;yes;1;13;0.684210526;yes;yes;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;20;yes;1;14;0.7;no;no;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
56;m;44;3;no;44;3;young;no;;no;Edinburgh;yes;21;yes;1;15;0.714285714;yes;yes;21;15;6;0.714285714;21;15;6;ID56_Shifting_Tray_m_3y;;9;11;0.818181818;6;9;0.666666667;10;7;0.7;10;8;0.8
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;1;no;0;0;0;;;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;2;yes;1;1;0.5;no;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;3;yes;1;2;0.666666667;no;no;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;4;yes;1;3;0.75;yes;no;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;5;no;0;3;0.6;yes;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;6;yes;1;4;0.666666667;yes;no;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;7;yes;1;5;0.714285714;no;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;8;yes;1;6;0.75;no;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;9;yes;1;7;0.777777778;no;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;10;no;0;7;0.7;yes;no;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;11;no;0;7;0.636363636;yes;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;12;yes;1;8;0.666666667;yes;no;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;13;yes;1;9;0.692307692;no;no;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;14;yes;1;10;0.714285714;no;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;15;yes;1;11;0.733333333;yes;no;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;16;yes;1;12;0.75;no;no;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;17;no;0;12;0.705882353;no;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;18;yes;1;13;0.722222222;yes;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;19;yes;1;14;0.736842105;yes;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;20;yes;1;15;0.75;no;no;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;21;yes;1;16;0.761904762;yes;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;22;yes;1;17;0.772727273;no;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
58;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;23;yes;1;18;0.782608696;yes;yes;23;18;5;0.782608696;23;18;5;ID58_Shifting_Tray_m_4y;;10;13;0.769230769;8;9;0.888888889;11;8;0.727272727;11;10;0.909090909
59;m;52;4;no;53;4;old;no;;no;Edinburgh;yes;1;no;0;0;0;;;11;8;3;0.727272727;11;8;3;ID59_Shifting_Tray_m_4y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
59;m;52;4;no;53;4;old;no;;no;Edinburgh;yes;2;no;0;0;0;no;yes;11;8;3;0.727272727;11;8;3;ID59_Shifting_Tray_m_4y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
59;m;52;4;no;53;4;old;no;;no;Edinburgh;yes;3;yes;1;1;0.333333333;no;no;11;8;3;0.727272727;11;8;3;ID59_Shifting_Tray_m_4y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
59;m;52;4;no;53;4;old;no;;no;Edinburgh;yes;4;yes;1;2;0.5;yes;no;11;8;3;0.727272727;11;8;3;ID59_Shifting_Tray_m_4y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
59;m;52;4;no;53;4;old;no;;no;Edinburgh;yes;5;no;0;2;0.4;yes;yes;11;8;3;0.727272727;11;8;3;ID59_Shifting_Tray_m_4y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
59;m;52;4;no;53;4;old;no;;no;Edinburgh;yes;6;yes;1;3;0.5;yes;no;11;8;3;0.727272727;11;8;3;ID59_Shifting_Tray_m_4y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
59;m;52;4;no;53;4;old;no;;no;Edinburgh;yes;7;yes;1;4;0.571428571;no;yes;11;8;3;0.727272727;11;8;3;ID59_Shifting_Tray_m_4y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
59;m;52;4;no;53;4;old;no;;no;Edinburgh;yes;8;yes;1;5;0.625;no;yes;11;8;3;0.727272727;11;8;3;ID59_Shifting_Tray_m_4y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
59;m;52;4;no;53;4;old;no;;no;Edinburgh;yes;9;yes;1;6;0.666666667;no;yes;11;8;3;0.727272727;11;8;3;ID59_Shifting_Tray_m_4y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
59;m;52;4;no;53;4;old;no;;no;Edinburgh;yes;10;yes;1;7;0.7;yes;no;11;8;3;0.727272727;11;8;3;ID59_Shifting_Tray_m_4y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
59;m;52;4;no;53;4;old;no;;no;Edinburgh;yes;11;yes;1;8;0.727272727;yes;yes;11;8;3;0.727272727;11;8;3;ID59_Shifting_Tray_m_4y;;4;6;0.666666667;4;4;1;5;4;0.8;5;4;0.8
60;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;1;no;0;0;0;;;11;8;3;0.727272727;11;8;3;ID60_Shifting_Tray_m_4y;;5;6;0.833333333;3;4;0.75;5;3;0.6;5;5;1
60;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;2;yes;1;1;0.5;no;yes;11;8;3;0.727272727;11;8;3;ID60_Shifting_Tray_m_4y;;5;6;0.833333333;3;4;0.75;5;3;0.6;5;5;1
60;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;3;yes;1;2;0.666666667;no;no;11;8;3;0.727272727;11;8;3;ID60_Shifting_Tray_m_4y;;5;6;0.833333333;3;4;0.75;5;3;0.6;5;5;1
60;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;4;no;0;2;0.5;yes;no;11;8;3;0.727272727;11;8;3;ID60_Shifting_Tray_m_4y;;5;6;0.833333333;3;4;0.75;5;3;0.6;5;5;1
60;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;5;no;0;2;0.4;yes;yes;11;8;3;0.727272727;11;8;3;ID60_Shifting_Tray_m_4y;;5;6;0.833333333;3;4;0.75;5;3;0.6;5;5;1
60;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;6;yes;1;3;0.5;yes;no;11;8;3;0.727272727;11;8;3;ID60_Shifting_Tray_m_4y;;5;6;0.833333333;3;4;0.75;5;3;0.6;5;5;1
60;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;7;yes;1;4;0.571428571;no;yes;11;8;3;0.727272727;11;8;3;ID60_Shifting_Tray_m_4y;;5;6;0.833333333;3;4;0.75;5;3;0.6;5;5;1
60;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;8;yes;1;5;0.625;no;yes;11;8;3;0.727272727;11;8;3;ID60_Shifting_Tray_m_4y;;5;6;0.833333333;3;4;0.75;5;3;0.6;5;5;1
60;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;9;yes;1;6;0.666666667;no;yes;11;8;3;0.727272727;11;8;3;ID60_Shifting_Tray_m_4y;;5;6;0.833333333;3;4;0.75;5;3;0.6;5;5;1
60;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;10;yes;1;7;0.7;yes;no;11;8;3;0.727272727;11;8;3;ID60_Shifting_Tray_m_4y;;5;6;0.833333333;3;4;0.75;5;3;0.6;5;5;1
60;m;48;4;no;49;4;young;no;;no;Edinburgh;yes;11;yes;1;8;0.727272727;yes;yes;11;8;3;0.727272727;11;8;3;ID60_Shifting_Tray_m_4y;;5;6;0.833333333;3;4;0.75;5;3;0.6;5;5;1
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;1;no;0;0;0;;;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;2;no;0;0;0;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;3;yes;1;1;0.333333333;no;no;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;4;no;0;1;0.25;yes;no;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;5;yes;1;2;0.4;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;trial 5 location of box and reward was different, corrected.;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;6;no;0;2;0.333333333;no;no;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;7;yes;1;3;0.428571429;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;8;no;0;3;0.375;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;9;no;0;3;0.333333333;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;10;yes;1;4;0.4;yes;no;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;11;yes;1;5;0.454545455;yes;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;12;no;0;5;0.416666667;yes;no;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;13;yes;1;6;0.461538462;no;no;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;14;no;0;6;0.428571429;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;15;yes;1;7;0.466666667;yes;no;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;16;no;0;7;0.4375;no;no;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;17;yes;1;8;0.470588235;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;18;no;0;8;0.444444444;yes;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;19;yes;1;9;0.473684211;yes;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;20;no;0;9;0.45;no;no;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;21;yes;1;10;0.476190476;yes;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;22;no;0;10;0.454545455;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;23;yes;1;11;0.47826087;yes;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;24;no;0;11;0.458333333;yes;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;25;yes;1;12;0.48;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;26;yes;1;13;0.5;yes;no;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;27;no;0;13;0.481481481;yes;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;28;no;0;13;0.464285714;yes;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;29;yes;1;14;0.482758621;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;30;yes;1;15;0.5;yes;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;31;yes;1;16;0.516129032;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;32;yes;1;17;0.53125;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;33;yes;1;18;0.545454545;yes;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
62;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;34;yes;1;19;0.558823529;no;yes;34;19;15;0.558823529;34;19;15;ID62_Shifting_Tray_f_3y;;14;23;0.608695652;5;10;0.5;15;9;0.6;18;10;0.555555556
64;m;37;3;no;38;3;young;no;;no;Edinburgh;yes;1;yes;1;1;1;;;6;6;0;1;6;6;0;ID64_Shifting_Tray_m_3y;;2;2;1;3;3;1;3;3;1;2;2;1
64;m;37;3;no;38;3;young;no;;no;Edinburgh;yes;2;yes;1;2;1;no;yes;6;6;0;1;6;6;0;ID64_Shifting_Tray_m_3y;;2;2;1;3;3;1;3;3;1;2;2;1
64;m;37;3;no;38;3;young;no;;no;Edinburgh;yes;3;yes;1;3;1;no;no;6;6;0;1;6;6;0;ID64_Shifting_Tray_m_3y;;2;2;1;3;3;1;3;3;1;2;2;1
64;m;37;3;no;38;3;young;no;;no;Edinburgh;yes;4;yes;1;4;1;yes;no;6;6;0;1;6;6;0;ID64_Shifting_Tray_m_3y;;2;2;1;3;3;1;3;3;1;2;2;1
64;m;37;3;no;38;3;young;no;;no;Edinburgh;yes;5;yes;1;5;1;yes;yes;6;6;0;1;6;6;0;ID64_Shifting_Tray_m_3y;;2;2;1;3;3;1;3;3;1;2;2;1
64;m;37;3;no;38;3;young;no;;no;Edinburgh;yes;6;yes;1;6;1;yes;no;6;6;0;1;6;6;0;ID64_Shifting_Tray_m_3y;;2;2;1;3;3;1;3;3;1;2;2;1
