ID;Gender;Age_months;Age_group;AdditionalSupportNeeds;AgeMonths_midtesting;AgeGroup_midtesting;TestingLocation;BPVS_Score;Mediansplit_midtesting_entiresample;Dropout;StoppedGame;Phase;Trial;Nr_Searches_UntilRewardFound (4= did not find);Grid_Choices;2ndTaskCorrect;Comment;choice01;choice01_x;choice01_y;toy_x;toy_y;distance_c01;choice02;choice03;AverageDistanceAcrossTestTrials;Got_Toy (1 = yes, 0 = no);Cumulative_SumofToys_TestTrials;Cumulative_Average_Distance;Video;
124;m;52;4;no;52;4;Fife;108;old;no;no;Test;10;1;6;yes;;6;2;2;2;2;0.0000;;;0.706;1;8;.706;ID124_WM_Grid_m_4y;
124;m;52;4;no;52;4;Fife;108;old;no;no;Test;11;4;6,7,4;yes;;6;2;2;3;3;1.4142;7;4;0.706;0;8;.771;ID124_WM_Grid_m_4y;
124;m;52;4;no;52;4;Fife;108;old;no;no;Test;12;1;7;yes;;7;3;2;3;2;0.0000;;;0.706;1;9;.707;ID124_WM_Grid_m_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.784;1;;;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;0.784;1;;;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Test;1;1;5;yes;;5;1;2;1;2;0.0000;;;0.784;1;1;.0;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Test;2;4;9,1,2;yes;;9;1;3;2;4;1.4142;1;2;0.784;0;1;.707;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;0.784;1;2;.471;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Test;4;4;3,1,5;yes;lost one green box under table but let child choose anyway (with only 2 boxes) to keep interval 15s. ;3;3;1;1;3;2.8284;1;5;0.784;0;2;1.061;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Test;5;1;2;yes;;2;2;1;2;1;0.0000;;;0.784;1;3;.849;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Test;6;3;11,10,12;yes;;11;3;3;4;3;1.0000;10;12;0.784;1;4;.874;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Test;7;1;10;no;;10;2;3;2;3;0.0000;;;0.784;1;5;.749;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Test;8;4;2,3,1;yes;;2;2;1;3;4;3.1623;3;1;0.784;0;5;1.051;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Test;9;1;8;yes;;8;4;2;4;2;0.0000;;;0.784;1;6;.934;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Test;10;1;6;yes;;6;2;2;2;2;0.0000;;;0.784;1;7;.840;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Test;11;1;11;yes;;11;3;3;3;3;0.0000;;;0.784;1;8;.764;ID127_WM_Grid_f_4y;
127;f;58;4;no;59;4;Fife;109;old;no;no;Test;12;2;11,7;no;;11;3;3;3;2;1.0000;7;;0.784;1;9;.784;ID127_WM_Grid_f_4y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Warm-up;1;2;6,7;;second choice added;6;2;2;3;2;1.0000;7;;1.005;1;;;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;1.005;1;;;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Test;1;4;9,10,11;no;;9;1;3;1;2;1.0000;10;11;1.005;0;0;1.0;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Test;2;2;15,14;yes;;15;3;4;2;4;1.0000;14;;1.005;1;1;1.0;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Test;3;4;6,14,12;yes;;6;2;2;3;1;1.4142;14;12;1.005;0;1;1.138;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Test;4;3;5,6,9;no;;5;1;2;1;3;1.0000;6;9;1.005;1;2;1.104;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Test;5;2;1,2;yes;;1;1;1;2;1;1.0000;2;;1.005;1;3;1.083;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Test;6;1;12;yes;;12;4;3;4;3;0.0000;;;1.005;1;4;.902;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Test;7;4;3,6,7;no;;3;3;1;2;3;2.2361;6;7;1.005;0;4;1.093;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Test;8;2;14,15;no;;14;2;4;3;4;1.0000;15;;1.005;1;5;1.081;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Test;9;4;4,14,3;no;;4;4;1;4;2;1.0000;14;3;1.005;0;5;1.072;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Test;10;4;2,7,8;yes;;2;2;1;2;2;1.0000;7;8;1.005;0;5;1.065;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Test;11;4;6,3,2;yes;;6;2;2;3;3;1.4142;3;2;1.005;0;5;1.097;ID130_WM_Grid_f_3y;
130;f;45;3;no;46;3;Fife;104;young;no;no;Test;12;1;7;no;;7;3;2;3;2;0.0000;;;1.005;1;6;1.005;ID130_WM_Grid_f_3y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.951;1;;;ID133_WM_Grid_f_5y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;0.951;1;;;ID133_WM_Grid_f_5y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Test;1;1;5;no;;5;1;2;1;2;0.0000;;;0.951;1;1;.0;ID133_WM_Grid_f_5y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Test;2;1;14;yes;;14;2;4;2;4;0.0000;;;0.951;1;2;.0;ID133_WM_Grid_f_5y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Test;3;4;1,5,2;yes;;1;1;1;3;1;2.0000;5;2;0.951;0;2;.667;ID133_WM_Grid_f_5y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Test;4;4;10,5,1;no;;10;2;3;1;3;1.0000;5;1;0.951;0;2;.750;ID133_WM_Grid_f_5y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Test;5;1;2;yes;;2;2;1;2;1;0.0000;;;0.951;1;3;.60;ID133_WM_Grid_f_5y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Test;6;4;8,7,11;yes;;8;4;2;4;3;1.0000;7;11;0.951;0;3;.667;ID133_WM_Grid_f_5y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Test;7;4;2,3,6;no;;2;2;1;2;3;2.0000;3;6;0.951;0;3;.857;ID133_WM_Grid_f_5y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Test;8;4;11,3,5;no;;11;3;3;3;4;1.0000;3;5;0.951;0;3;.875;ID133_WM_Grid_f_5y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Test;9;4;6,5,7;yes;;6;2;2;4;2;2.0000;5;7;0.951;0;3;1.0;ID133_WM_Grid_f_5y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Test;10;1;10;yes;toy's location was changed to number 10;10;2;3;2;3;0.0000;;;0.951;1;4;.90;ID133_WM_Grid_f_5y;
133;f;64;5;no;64;5;Fife;94;old;no;no;Test;11;4;10,15,16;yes;;10;2;3;3;3;1.0000;15;16;0.951;0;4;.909;ID133_WM_Grid_f_5y;trial was mixed up
133;f;64;5;no;64;5;Fife;94;old;no;no;Test;12;4;2,8,10;yes;;2;2;1;3;2;1.4142;8;10;0.951;0;4;.951;ID133_WM_Grid_f_5y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.798;1;;;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;0.798;1;;;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Test;1;1;5;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;5;1;2;1;2;0.0000;;;0.798;1;1;.0;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Test;2;1;14;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;14;2;4;2;4;0.0000;;;0.798;1;2;.0;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Test;3;3;7,8,3;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;7;3;2;3;1;1.0000;8;3;0.798;1;3;.333;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Test;4;4;5,1,10;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;5;1;2;1;3;1.0000;1;10;0.798;0;3;.50;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Test;5;1;2;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;2;2;1;2;1;0.0000;;;0.798;1;4;.40;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Test;6;1;12;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;12;4;3;4;3;0.0000;;;0.798;1;5;.333;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Test;7;4;7,6,8;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;7;3;2;2;3;1.4142;6;8;0.798;0;5;.488;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Test;8;4;2,14,11;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;2;2;1;3;4;3.1623;14;11;0.798;0;5;.822;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Test;9;1;8;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;8;4;2;4;2;0.0000;;;0.798;1;6;.731;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Test;10;3;10,2,6;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;10;2;3;2;2;1.0000;2;6;0.798;1;7;.758;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Test;11;4;7,2,6;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;7;3;2;3;3;1.0000;2;6;0.798;0;7;.780;ID144_WM_Grid_m_3y;
144;m;45;3;no;46;3;Edinburgh;93;young;no;no;Test;12;2;11,7;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;11;3;3;3;2;1.0000;7;;0.798;1;8;.798;ID144_WM_Grid_m_3y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.583;1;;;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;0.583;1;;;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Test;1;1;5;yes;;5;1;2;1;2;0.0000;;;0.583;1;1;.0;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Test;2;1;14;yes;;14;2;4;2;4;0.0000;;;0.583;1;2;.0;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;0.583;1;3;.0;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Test;4;4;1,2,3;yes;;1;1;1;1;3;2.0000;2;3;0.583;0;3;.50;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Test;5;1;2;yes;;2;2;1;2;1;0.0000;;;0.583;1;4;.40;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Test;6;1;12;yes;;12;4;3;4;3;0.0000;;;0.583;1;5;.333;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Test;7;1;10;yes;;10;2;3;2;3;0.0000;;;0.583;1;6;.286;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Test;8;4;3,7,10;yes;;3;3;1;3;4;3.0000;7;10;0.583;0;6;.625;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Test;9;1;8;yes;;8;4;2;4;2;0.0000;;;0.583;1;7;.556;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Test;10;4;2,14,10;yes;;2;2;1;2;2;1.0000;14;10;0.583;0;7;.60;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Test;11;4;10,12,8;yes;;10;2;3;3;3;1.0000;12;8;0.583;0;7;.636;ID145_WM_Grid_f_4y;
145;f;56;4;no;56;4;Edinburgh;106;old;no;no;Test;12;1;7;yes;;7;3;2;3;2;0.0000;;;0.583;1;8;.583;ID145_WM_Grid_f_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;1.290;1;;;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Warm-up;2;3;13,9,14;;;13;1;4;2;4;1.0000;9;14;1.290;1;;;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Test;1;4;1,2,3;yes;;1;1;1;1;2;1.0000;2;3;1.290;0;0;1.0;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Test;2;1;14;yes;;14;2;4;2;4;0.0000;;;1.290;1;1;.50;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Test;3;4;6,5,7;yes;;6;2;2;3;1;1.4142;5;7;1.290;0;1;.805;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Test;4;2;13,9;yes;;13;1;4;1;3;1.0000;9;;1.290;1;2;.854;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Test;5;2;6,2;yes;;6;2;2;2;1;1.0000;2;;1.290;1;3;.883;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Test;6;4;6,2,1;yes;;6;2;2;4;3;2.2361;2;1;1.290;0;3;1.108;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Test;7;4;13,9,5;yes;;13;1;4;2;3;1.4142;9;5;1.290;0;3;1.152;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Test;8;4;13,5,1;yes;;13;1;4;3;4;2.0000;5;1;1.290;0;3;1.258;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Test;9;3;16,12,8;yes;;16;4;4;4;2;2.0000;12;8;1.290;1;4;1.340;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Test;10;4;10,11,9;yes;;10;2;3;2;2;1.0000;11;9;1.290;0;4;1.306;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Test;11;2;10,11;yes;;10;2;3;3;3;1.0000;11;;1.290;1;5;1.279;ID146_WM_Grid_m_4y;
146;m;52;4;no;53;4;Edinburgh;123;old;no;no;Test;12;4;10,14,6;yes;;10;2;3;3;2;1.4142;14;6;1.290;0;5;1.290;ID146_WM_Grid_m_4y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.736;1;;;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Warm-up;2;4;1,5,9;;;1;1;1;2;4;3.1623;5;9;0.736;0;;;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Test;1;1;5;yes;;5;1;2;1;2;0.0000;;;0.736;1;1;.0;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Test;2;1;14;yes;;14;2;4;2;4;0.0000;;;0.736;1;2;.0;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;0.736;1;3;.0;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Test;4;4;14,10,3;yes;;14;2;4;1;3;1.4142;10;3;0.736;0;3;.354;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Test;5;1;2;yes;;2;2;1;2;1;0.0000;;;0.736;1;4;.283;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Test;6;1;12;yes;;12;4;3;4;3;0.0000;;;0.736;1;5;.236;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Test;7;4;2,1,6;yes;;2;2;1;2;3;2.0000;1;6;0.736;0;5;.488;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Test;8;2;14,15;yes;;14;2;4;3;4;1.0000;15;;0.736;1;6;.552;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Test;9;2;12,8;no;;12;4;3;4;2;1.0000;8;;0.736;1;7;.602;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Test;10;4;8,12,16;yes;;8;4;2;2;2;2.0000;12;16;0.736;0;7;.741;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Test;11;1;11;yes;;11;3;3;3;3;0.0000;;;0.736;1;8;.674;ID147_WM_Grid_f_3y;
147;f;44;3;no;44;3;Edinburgh;120;young;no;no;Test;12;4;2,3,4;yes;;2;2;1;3;2;1.4142;3;4;0.736;0;8;.736;ID147_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.505;1;;;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;0.505;1;;;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Test;1;4;2,4,11;yes;;2;2;1;1;2;1.4142;4;11;0.505;0;0;1.414;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Test;2;1;14;yes;;14;2;4;2;4;0.0000;;;0.505;1;1;.707;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;0.505;1;2;.471;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Test;4;1;9;yes;;9;1;3;1;3;0.0000;;;0.505;1;3;.354;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Test;5;3;3,14,2;yes;;3;3;1;2;1;1.0000;14;2;0.505;1;4;.483;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Test;6;1;12;yes;;12;4;3;4;3;0.0000;;;0.505;1;5;.402;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Test;7;4;16,15,14;yes;;16;4;4;2;3;2.2361;15;14;0.505;0;5;.664;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Test;8;1;15;yes;;15;3;4;3;4;0.0000;;;0.505;1;6;.581;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Test;9;1;8;yes;;8;4;2;4;2;0.0000;;;0.505;1;7;.517;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Test;10;1;6;yes;;6;2;2;2;2;0.0000;;;0.505;1;8;.465;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Test;11;1;11;yes;;11;3;3;3;3;0.0000;;;0.505;1;9;.423;ID148_WM_Grid_f_3y;
148;f;44;3;no;45;3;Edinburgh;97;young;no;no;Test;12;4;2,3,1;yes;the order of child's choices in the last trial are corrected.;2;2;1;3;2;1.4142;3;1;0.505;0;9;.505;ID148_WM_Grid_f_3y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.839;1;;;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;0.839;1;;;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Test;1;3;9,10,5;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;9;1;3;1;2;1.0000;10;5;0.839;1;1;1.0;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Test;2;1;14;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;14;2;4;2;4;0.0000;;;0.839;1;2;.50;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Test;3;3;6,13,3;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;6;2;2;3;1;1.4142;13;3;0.839;1;3;.805;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Test;4;1;9;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;9;1;3;1;3;0.0000;;;0.839;1;4;.604;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Test;5;1;2;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;2;2;1;2;1;0.0000;;;0.839;1;5;.483;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Test;6;4;11,8,16;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;11;3;3;4;3;1.0000;8;16;0.839;0;5;.569;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Test;7;1;10;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;10;2;3;2;3;0.0000;;;0.839;1;6;.488;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Test;8;4;9,10,2;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;9;1;3;3;4;2.2361;10;2;0.839;0;6;.706;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Test;9;4;6,15,16;no;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;6;2;2;4;2;2.0000;15;16;0.839;0;6;.850;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Test;10;4;3,10,7;no;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;3;3;1;2;2;1.4142;10;7;0.839;0;6;.906;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Test;11;2;10,11;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;10;2;3;3;3;1.0000;11;;0.839;1;7;.915;ID149_WM_Grid_f_4y;
149;f;58;4;no;58;4;Edinburgh;97;old;no;no;Test;12;1;7;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;7;3;2;3;2;0.0000;;;0.839;1;8;.839;ID149_WM_Grid_f_4y;
150;m;58;4;no;58;4;Edinburgh;113;old;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.618;1;;;ID150_WM_Grid_m_4y;
150;m;58;4;no;58;4;Edinburgh;113;old;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;0.618;1;;;ID150_WM_Grid_m_4y;
150;m;58;4;no;58;4;Edinburgh;113;old;no;no;Test;1;4;6,10,9;no;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;6;2;2;1;2;1.0000;10;9;0.618;0;0;1.0;ID150_WM_Grid_m_4y;
150;m;58;4;no;58;4;Edinburgh;113;old;no;no;Test;2;1;14;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;14;2;4;2;4;0.0000;;;0.618;1;1;.50;ID150_WM_Grid_m_4y;
150;m;58;4;no;58;4;Edinburgh;113;old;no;no;Test;3;4;7,6,8;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;7;3;2;3;1;1.0000;6;8;0.618;0;1;.667;ID150_WM_Grid_m_4y;
150;m;58;4;no;58;4;Edinburgh;113;old;no;no;Test;4;1;9;no;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;9;1;3;1;3;0.0000;;;0.618;1;2;.50;ID150_WM_Grid_m_4y;
150;m;58;4;no;58;4;Edinburgh;113;old;no;no;Test;5;1;2;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;2;2;1;2;1;0.0000;;;0.618;1;3;.40;ID150_WM_Grid_m_4y;
150;m;58;4;no;58;4;Edinburgh;113;old;no;no;Test;6;2;8,12;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;8;4;2;4;3;1.0000;12;;0.618;1;4;.50;ID150_WM_Grid_m_4y;
150;m;58;4;no;58;4;Edinburgh;113;old;no;no;Test;7;2;11,10;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;11;3;3;2;3;1.0000;10;;0.618;1;5;.571;ID150_WM_Grid_m_4y;
150;m;58;4;no;58;4;Edinburgh;113;old;no;no;Test;8;1;15;yes;forgot to bring the cups and star stickers so used 3 different identical cups throughout and left 15 secs before removing the barrier;15;3;4;3;4;0.0000;;;0.618;1;6;.50;ID150_WM_Grid_m_4y;
